Age,Career_Level,Employment_Status,Income,Financial_Status,Location,Housing,Food,Transportation,Dependents,Education_Cost,Total_Invested_Amount,Emergency_Fund,Tax,Monthly_Savings,Expected_ROI,Healthcare_Cost,Debt,Cost_of_Living,Inflation_Rate,Retirement_Age,Life_Expectancy,Savings_Rate,Desired_Expenses
40,Entry-Level,Unemployed,3640,Low Income,Rural,1092.0,499.11,145.6,5,5418.461294447876,1613.84,7683.52,423.14,1480.15,0.04466260949764177,364.0,354.5,2100.71,2.34,65,80,687.22,1724.88
23,Late-Career,Employed,6157,Middle Income,Urban,3078.5,902.11,492.56,0,0.0,890.25,14895.94,610.93,1072.9,0.10570632878028527,246.28000000000003,1924.21,4719.45,2.45,65,79,705.08,1953.8
41,Mid-Career,Employed,8469,Middle Income,Urban,4234.5,1562.18,677.52,2,6277.921055199666,3101.49,30296.17,1017.53,977.27,0.04154046203251812,677.52,709.32,7151.720000000001,3.23,65,81,1695.05,4214.13
23,Entry-Level,Unemployed,3352,Low Income,Rural,1005.6,388.22,134.08,0,0.0,31.29,5715.49,329.65,1494.45,0.10345719600916055,167.6,967.18,1695.5,2.63,65,86,537.58,1697.8
29,Entry-Level,Employed,3033,Low Income,Urban,1516.5,413.44,242.64,1,1585.1209103756244,300.37,12886.52,247.17,613.25,0.13893820580605398,121.32000000000001,344.93,2293.9,2.78,65,87,593.62,1590.6
31,Mid-Career,Employed,2715,Low Income,Suburban,1086.0,405.31,162.9,1,7419.711331496928,285.3,8915.77,365.28,695.51,0.11938249723635563,217.20000000000002,368.4,1871.41,2.64,65,82,550.08,2520.5
46,Mid-Career,Employed,9040,Middle Income,Rural,2712.0,1423.62,361.6,1,3653.9890265401955,905.5,19063.61,1189.49,3353.29,0.057255765939115986,723.2,1095.28,5220.42,2.62,65,78,1588.51,3988.25
46,Mid-Career,Employed,5901,Middle Income,Urban,2950.5,914.01,472.08,3,1329.7509920555297,1354.09,14978.68,763.25,801.16,0.07126819901644264,472.08000000000004,611.26,4808.67,2.65,65,88,1455.51,3051.41
22,Late-Career,Employed,9150,Middle Income,Urban,4575.0,1571.97,732.0,0,0.0,601.62,36843.73,1336.44,934.59,0.09538573666356893,366.0,1244.89,7244.97,1.53,65,80,1338.21,7989.66
35,Mid-Career,Employed,2000,Low Income,Suburban,800.0,384.38,120.0,4,7155.5551703968895,728.88,4390.75,213.4,482.22,0.04732422708444399,160.0,558.71,1464.38,2.38,65,86,350.6,893.57
26,Entry-Level,Employed,3472,Low Income,Urban,1736.0,588.96,277.76,1,2933.949472560879,480.07,9286.51,317.26,552.02,0.06744478964992767,138.88,613.64,2741.6000000000004,3.08,65,84,637.39,1373.49
22,Entry-Level,Unemployed,5272,Middle Income,Urban,2636.0,910.37,421.76,0,0.0,810.15,14422.41,625.26,678.61,0.1380642296895087,263.6,545.38,4231.7300000000005,4.47,65,80,1358.98,2748.7
32,Entry-Level,Employed,5161,Middle Income,Urban,2580.5,365.86,412.88,4,2655.2500850926763,644.79,15689.91,583.45,1218.31,0.01651118702970339,412.88000000000005,678.54,3772.1200000000003,1.9,65,78,1040.22,2303.49
31,Mid-Career,Employed,6128,Middle Income,Urban,3064.0,934.59,490.24,3,4429.463455035399,17.62,24065.38,632.13,1007.04,0.09738554822993725,490.24,621.42,4979.07,2.71,65,81,1220.27,4374.49
64,Entry-Level,Employed,2897,Low Income,Suburban,1158.8,504.01,173.82,1,5555.713310061028,1215.92,7241.73,343.01,717.36,0.05056030371565714,347.64000000000004,173.94,2184.27,2.21,65,86,705.49,1658.75
40,Mid-Career,Employed,8906,Middle Income,Urban,4453.0,1660.5,712.48,2,4140.974661727147,1985.11,22211.8,959.78,1120.24,0.04512600166189633,712.48,872.82,7538.459999999999,3.52,65,89,1548.73,3437.34
22,Mid-Career,Employed,4504,Middle Income,Urban,2252.0,519.68,360.32,0,0.0,404.77,13760.8,375.09,996.91,0.11199339752850554,180.16,1362.97,3312.16,1.82,65,84,1097.89,2692.91
28,Late-Career,Employed,16508,High Income,Suburban,6603.2,1932.23,990.48,1,5996.023540608855,2459.7,49957.02,1835.3,5146.79,0.0795770066026292,660.32,1858.3,10186.23,2.81,65,82,3629.94,9559.54
47,Entry-Level,Employed,4266,Middle Income,Urban,2133.0,517.44,341.28,3,2374.3270538969555,918.2,10964.63,414.96,859.32,0.04625291131283413,341.28000000000003,558.13,3333.0000000000005,1.8,65,88,1117.16,1467.58
60,Late-Career,Employed,20000,High Income,Urban,10000.0,3536.41,1600.0,0,0.0,7637.19,55395.83,2492.66,2370.93,0.04886952607473172,2400.0,1835.92,17536.41,2.34,65,83,3620.94,12338.17
22,Entry-Level,Unemployed,3399,Low Income,Suburban,1359.6,685.56,203.94,2,2423.8744032974428,397.98,13138.52,363.28,786.62,0.10594170777655451,169.95,1078.83,2419.0499999999997,2.48,65,78,629.76,2124.05
22,Late-Career,Employed,13981,High Income,Urban,6990.5,1812.32,1118.48,0,0.0,490.51,58163.24,1988.55,2071.15,0.038969323963469124,559.24,5518.43,10480.539999999999,3.03,65,84,2895.57,4866.54
57,Entry-Level,Employed,2622,Low Income,Suburban,1048.8,512.33,157.32,0,0.0,441.6,10261.55,398.75,504.8,0.0365030125464125,209.76,200.38,1928.21,1.96,65,89,516.43,965.54
39,Entry-Level,Employed,2673,Low Income,Rural,801.9,417.45,106.92,2,2888.2956346943784,677.35,7192.33,357.08,989.65,0.054118113832227324,213.84000000000003,730.68,1540.1100000000001,2.83,65,82,637.2,1329.79
24,Mid-Career,Employed,6820,Middle Income,Urban,3410.0,980.62,545.6,1,2245.22696507558,609.05,17595.42,606.84,1276.94,0.11346828154578993,272.8,1855.24,5209.02,2.51,65,84,1290.19,3114.62
41,Entry-Level,Unemployed,3867,Low Income,Suburban,1546.8,539.18,232.02,3,5689.708062361389,1176.16,8428.12,580.45,968.55,0.06881513508877528,386.7,366.96,2704.7,2.64,65,82,568.38,2472.8
22,Entry-Level,Employed,4413,Middle Income,Urban,2206.5,826.69,353.04,1,1534.1479237829299,66.06,13614.93,668.63,358.14,0.15047942782039891,176.52,582.5,3562.75,2.98,65,82,1181.48,2140.7
35,Mid-Career,Employed,5090,Middle Income,Urban,2545.0,846.36,407.2,1,1519.5354949025832,1760.28,15021.02,612.71,678.73,0.06421270890430117,407.20000000000005,640.03,4205.76,1.86,65,80,1505.42,2665.13
38,Mid-Career,Employed,11978,High Income,Rural,3593.4,3159.69,479.12,1,7241.987131690219,2737.2,42450.06,1754.28,2991.51,0.04397559280374233,958.24,3466.5,8190.45,2.91,65,82,1456.8,4686.1
46,Mid-Career,Employed,6686,Middle Income,Rural,2005.8,718.0,267.44,4,4955.695129308663,3205.62,16054.65,728.55,2966.21,0.06912406638303487,534.88,1178.65,3526.1200000000003,2.22,65,85,1497.72,4628.56
22,Mid-Career,Employed,7435,Middle Income,Urban,3717.5,1307.85,594.8,1,-1770.2273973860729,813.62,29067.56,614.69,1200.16,0.07111994396772925,297.40000000000003,1864.87,5917.55,3.05,65,85,1764.75,3242.2
36,Mid-Career,Employed,5258,Middle Income,Suburban,2103.2,649.57,315.48,1,1869.4825215791927,1895.03,10916.49,551.01,1638.74,0.07490373763787656,420.64,1245.94,3488.89,2.67,65,79,1115.58,2078.13
23,Entry-Level,Unemployed,2000,Low Income,Rural,600.0,213.07,80.0,0,0.0,96.44,5116.02,309.17,797.76,0.03229824684131745,100.0,435.88,993.0699999999999,2.4,65,88,557.39,1115.51
38,Entry-Level,Employed,4384,Middle Income,Rural,1315.2,655.22,175.36,2,1098.6186131694897,1343.6,11766.62,395.34,1842.88,0.007888464886229345,350.72,629.22,2496.5,2.2,65,78,582.66,3117.23
24,Entry-Level,Employed,4236,Middle Income,Suburban,1694.4,664.49,254.16,1,-3277.0293324680797,433.62,9121.96,508.28,1114.67,0.1478428596713159,169.44000000000003,742.56,2782.4900000000002,2.91,65,79,727.81,2617.62
30,Late-Career,Employed,13593,High Income,Urban,6796.5,4022.29,1087.44,1,2726.020844612115,1831.43,66835.75,1640.44,46.33,0.06953477683560037,1087.44,3078.07,12993.670000000002,3.13,65,88,2791.2,6324.98
23,Mid-Career,Employed,7700,Middle Income,Urban,3850.0,1084.1,616.0,0,0.0,601.94,21183.3,845.0,1304.9,0.09316347134854283,308.0,1088.1,5858.1,2.23,65,84,1894.15,3767.11
42,Mid-Career,Unemployed,9047,Middle Income,Rural,2714.1,845.81,361.88,2,3119.8105135928768,2483.23,12716.83,1005.39,4119.82,0.05063750932407619,904.7,1078.99,4826.49,1.93,65,80,2355.53,3144.62
45,Mid-Career,Employed,2812,Low Income,Urban,1406.0,460.19,224.96,1,-250.2425177650498,364.26,10393.99,341.5,379.35,0.07492746483650745,224.96,234.28,2316.11,2.85,65,85,392.85,2358.48
32,Late-Career,Employed,12354,High Income,Suburban,4941.6,571.59,741.24,2,3165.8237063440797,815.71,31030.82,1343.58,4755.99,0.047346939061865156,988.3200000000002,1506.16,7242.75,1.78,65,81,1373.55,9670.2
35,Entry-Level,Employed,4294,Middle Income,Urban,2147.0,624.36,343.52,1,2170.1674437593456,1641.78,10231.75,393.15,785.97,0.04393830838561881,343.52,1285.48,3458.4,1.85,65,87,1026.17,2547.46
22,Mid-Career,Employed,3737,Low Income,Urban,1868.5,563.54,298.96,0,0.0,328.94,10805.35,464.51,541.49,0.0903676171162226,149.48,825.36,2880.48,1.97,65,87,769.18,2048.55
31,Mid-Career,Employed,8380,Middle Income,Urban,4190.0,1589.94,670.4,3,5822.71372349125,1042.97,38562.99,1185.5,744.16,0.08834766277033675,670.4000000000001,1611.85,7120.74,2.29,65,85,1744.87,3193.46
34,Mid-Career,Employed,3430,Low Income,Rural,1029.0,681.48,137.2,3,4570.691206020566,140.67,9303.59,471.25,1111.07,0.10668148187802895,274.40000000000003,906.69,2122.08,1.83,65,79,823.86,1811.46
65,Entry-Level,Employed,3966,Low Income,Urban,1983.0,495.04,317.28,1,2346.772438677575,405.79,14508.34,411.69,758.99,0.03289308007532989,475.92,236.95,3271.24,1.53,65,82,632.59,2711.46
22,Late-Career,Employed,14821,High Income,Suburban,5928.4,2111.54,889.26,0,0.0,1775.04,32491.14,1407.63,4484.17,0.09090721840924823,592.84,5847.88,9522.039999999999,1.93,65,83,2786.47,9772.91
52,Late-Career,Unemployed,6924,Middle Income,Urban,3462.0,773.37,553.92,0,0.0,1866.47,15499.8,791.53,1343.18,0.032650481231646225,692.4,1185.76,5481.69,2.82,65,78,1566.1,3340.21
46,Mid-Career,Employed,10994,High Income,Urban,5497.0,1029.0,879.52,1,192.88274087267473,2954.17,28368.36,1664.01,1924.47,0.054656168686894234,879.5200000000001,1727.19,8285.04,1.86,65,78,1676.14,7367.2
38,Mid-Career,Unemployed,5296,Middle Income,Urban,2648.0,876.46,423.68,1,2832.4338002218706,1916.39,14792.48,703.9,643.96,0.054258355937699815,529.6,1111.22,4477.74,2.33,65,86,915.58,3831.99
56,Late-Career,Employed,10948,High Income,Suburban,4379.2,945.04,656.88,0,0.0,5458.32,22151.87,1467.9,3498.98,0.04960740011824036,875.84,951.58,6856.96,3.47,65,82,2247.0,6078.19
39,Mid-Career,Employed,8101,Middle Income,Urban,4050.5,1047.21,648.08,2,2595.322186259825,2530.37,20559.95,1116.29,1238.92,0.061680203818487024,648.08,2425.84,6393.87,2.48,65,81,1832.26,5648.67
39,Entry-Level,Unemployed,4648,Middle Income,Urban,2324.0,465.92,371.84,2,2633.5095135814363,1293.66,14937.0,596.87,889.37,0.04421506810227606,464.8,1054.44,3626.5600000000004,2.67,65,78,593.48,3707.01
34,Mid-Career,Employed,4452,Middle Income,Urban,2226.0,790.16,356.16,0,0.0,534.97,13436.37,544.98,534.7,0.06614945987467669,356.16,1212.02,3728.4799999999996,2.03,65,80,1038.89,3727.63
49,Mid-Career,Employed,7685,Middle Income,Urban,3842.5,1844.95,614.8,1,4891.859170540757,2401.09,34416.81,1024.0,358.75,0.0634002043796042,614.8000000000001,684.61,6917.05,3.58,65,81,1704.84,3534.62
48,Mid-Career,Employed,8786,Middle Income,Rural,2635.8,746.11,351.44,2,4906.352508658708,1908.06,13260.27,958.35,4094.3,0.06575364087351444,702.8800000000001,1590.95,4436.2300000000005,2.23,65,88,1387.19,5416.63
27,Mid-Career,Unemployed,9579,Middle Income,Rural,2873.7,549.35,383.16,0,0.0,246.93,16724.03,878.5,4894.29,0.07831659233666519,478.95,2295.59,4285.16,2.39,65,88,2993.07,6279.11
22,Late-Career,Employed,15882,High Income,Urban,7941.0,2283.13,1270.56,0,0.0,2603.28,34955.05,2135.49,2251.82,0.10581010055044507,635.2800000000001,4643.13,12129.970000000001,3.16,65,82,2421.57,8690.05
32,Late-Career,Employed,13164,High Income,Suburban,5265.6,1984.93,789.84,4,1586.5864632539885,1276.35,35739.82,1905.55,3218.08,0.11926834770013095,1053.1200000000001,3397.29,9093.490000000002,2.41,65,87,3116.26,9695.88
25,Mid-Career,Employed,5017,Middle Income,Rural,1505.1,807.4,200.68,2,413.75549919005925,453.2,7960.53,489.84,2013.98,0.08363157531013743,200.68,576.87,2713.8599999999997,2.52,65,89,1073.02,2801.39
34,Entry-Level,Unemployed,3586,Low Income,Urban,1793.0,457.87,286.88,1,3167.745003521867,519.4,15056.9,489.27,558.98,0.11444841537064283,358.6,1037.09,2896.35,2.36,65,82,643.04,1890.09
49,Late-Career,Employed,9639,Middle Income,Rural,2891.7,1349.15,385.56,3,839.1853414429966,1183.77,24852.04,1480.7,3531.89,0.0830633939690969,771.12,1263.16,5397.530000000001,2.36,65,87,1971.29,3400.93
29,Late-Career,Unemployed,2000,Low Income,Rural,600.0,336.75,80.0,1,645.1669895014229,87.14,4545.21,239.91,743.34,0.05596245467083598,100.0,395.46,1116.75,2.69,65,85,453.37,592.98
34,Entry-Level,Employed,3936,Low Income,Urban,1968.0,795.16,314.88,2,2152.618566178648,379.65,10033.68,407.93,450.03,0.11377483947935675,314.88000000000005,693.57,3392.92,2.78,65,80,1349.0,1958.07
35,Late-Career,Employed,19519,High Income,Urban,9759.5,1019.82,1561.52,5,2021.6876496315676,3716.73,58956.34,2390.3,4787.86,0.033634474159401156,1561.5200000000002,4674.39,13902.36,2.18,65,84,2490.09,2242.39
45,Late-Career,Employed,3185,Low Income,Rural,955.5,419.0,127.4,2,1924.04294235609,603.73,7924.46,347.13,1335.97,0.06997828801928829,254.8,312.03,1756.7,2.12,65,83,205.26,2346.31
22,Mid-Career,Employed,4470,Middle Income,Suburban,1788.0,718.29,268.2,0,0.0,292.72,9910.9,481.26,1214.25,0.07986366774598334,178.8,1352.45,2953.29,2.2,65,87,668.23,3054.35
27,Mid-Career,Employed,9357,Middle Income,Urban,4678.5,974.07,748.56,2,3158.0956043005585,849.83,30114.92,1203.91,1751.96,0.09516143699016566,374.28000000000003,1705.07,6775.409999999999,1.8,65,88,1857.31,6114.56
37,Entry-Level,Employed,5557,Middle Income,Urban,2778.5,1314.56,444.56,1,2423.6879389777646,732.43,24696.6,488.6,530.78,0.0805438957648572,444.56000000000006,563.02,4982.18,1.7,65,87,1296.31,3983.98
49,Entry-Level,Employed,3520,Low Income,Urban,1760.0,416.17,281.6,1,3366.025856622964,1224.27,13037.84,320.75,741.48,0.03584450355151207,281.6,483.14,2739.37,2.65,65,87,720.98,1790.54
29,Entry-Level,Employed,2771,Low Income,Suburban,1108.4,409.93,166.26,1,1016.9459177907356,436.66,9111.91,333.59,752.82,0.06761578241276364,110.84000000000002,534.07,1795.43,2.97,65,88,533.11,1616.02
22,Late-Career,Employed,14085,High Income,Suburban,5634.0,2504.33,845.1,0,0.0,1336.59,50648.31,1683.92,3417.65,0.06955250287602749,563.4,3336.21,9546.83,2.94,65,83,3899.2,6962.53
42,Entry-Level,Employed,4874,Middle Income,Rural,1462.2,587.0,194.96,3,3301.2049856892677,1578.44,13045.41,618.37,2011.47,0.05858732040696052,389.92,24.7,2634.08,1.31,65,87,782.06,3491.58
27,Entry-Level,Employed,2854,Low Income,Urban,1427.0,164.59,228.32,0,0.0,342.57,7673.77,449.52,584.57,0.11183932250069999,114.16,737.07,1934.07,2.38,65,86,808.04,477.33
22,Entry-Level,Employed,2700,Low Income,Suburban,1080.0,347.13,162.0,0,0.0,163.61,7478.93,329.64,781.23,0.11074899444798306,108.0,950.01,1697.13,1.95,65,84,623.77,1934.08
27,Mid-Career,Employed,6051,Middle Income,Suburban,2420.4,1219.11,363.06,0,0.0,743.17,21501.72,798.51,1249.92,0.07470693086011393,242.04000000000002,1410.5,4244.610000000001,2.57,65,88,1663.91,1675.25
32,Late-Career,Employed,10233,High Income,Urban,5116.5,1362.58,818.64,2,3180.61959841287,835.49,37155.75,1028.31,1906.97,0.06498371543156924,818.64,2365.84,8116.360000000001,2.29,65,84,1564.16,5311.83
27,Entry-Level,Unemployed,3622,Low Income,Urban,1811.0,390.01,289.76,0,0.0,199.83,14911.15,490.27,640.96,0.10844750215257504,181.1,535.73,2671.8700000000003,2.8,65,88,660.62,1421.86
22,Entry-Level,Employed,5124,Middle Income,Rural,1537.2,1005.76,204.96,0,0.0,659.32,8356.52,560.94,1815.14,0.09454419802629514,204.96,683.72,2952.88,2.49,65,78,650.43,2713.58
45,Mid-Career,Employed,8469,Middle Income,Rural,2540.7,1130.28,338.76,1,3068.666777137671,2723.35,16301.2,1028.38,3430.88,0.09564048225402945,677.52,1005.36,4687.26,1.55,65,78,1820.92,3955.71
50,Mid-Career,Employed,6742,Middle Income,Urban,3371.0,839.32,539.36,0,0.0,1784.91,18253.42,794.36,1197.96,0.030419206203586395,539.36,259.41,5289.039999999999,2.02,65,86,1456.59,3319.0
42,Entry-Level,Unemployed,3208,Low Income,Suburban,1283.2,505.17,192.48,0,0.0,820.96,7501.38,451.24,775.91,0.059409848027618575,320.8,350.71,2301.65,2.5,65,86,963.76,2027.77
22,Mid-Career,Employed,2810,Low Income,Urban,1405.0,529.79,224.8,1,4349.38995561724,207.85,7920.49,263.58,386.83,0.0648884920568698,112.4,399.83,2271.9900000000002,2.55,65,89,573.35,1640.24
32,Entry-Level,Employed,4383,Middle Income,Suburban,1753.2,1179.4,262.98,1,1763.26995991174,88.18,16384.93,325.81,861.61,0.05280361181314879,350.64000000000004,478.46,3546.2200000000003,1.8,65,88,544.09,3067.56
34,Entry-Level,Employed,3422,Low Income,Suburban,1368.8,654.84,205.32,3,1410.2127059966192,597.16,7253.66,396.03,797.01,0.06639744602423397,273.76,382.9,2502.7200000000003,1.73,65,87,845.95,2096.84
42,Mid-Career,Employed,6958,Middle Income,Suburban,2783.2,1447.21,417.48,1,-1144.710363391996,2725.98,24284.42,900.16,1409.95,0.04177439886194083,556.64,821.16,5204.53,2.53,65,80,1073.85,2168.32
43,Mid-Career,Employed,17079,High Income,Rural,5123.7,2129.78,683.16,0,0.0,4593.57,40320.33,2101.49,7040.87,0.05589414956742972,1366.3200000000002,1191.73,9302.96,1.8,65,88,2331.71,15417.75
26,Late-Career,Employed,16493,High Income,Suburban,6597.2,1627.97,989.58,1,2834.6045099632024,1372.39,34577.54,2385.61,4892.64,0.07653461638142098,659.72,3190.96,9874.47,1.67,65,88,3877.49,4158.56
35,Entry-Level,Employed,2748,Low Income,Urban,1374.0,420.76,219.84,2,5272.382749285085,528.08,7571.88,353.8,379.6,0.04647320568472909,219.84000000000003,701.12,2234.44,2.28,65,85,444.09,1641.06
40,Mid-Career,Employed,6220,Middle Income,Suburban,2488.0,966.33,373.2,1,3718.1101869607332,2089.25,18703.54,676.26,1716.21,0.05697401920460585,497.6,1189.44,4325.13,2.26,65,86,1057.74,4107.58
52,Mid-Career,Employed,10945,High Income,Urban,5472.5,1051.53,875.6,1,5668.4583883453815,2145.45,39118.24,804.37,2741.0,0.04114232644502356,875.6,2126.7,8275.23,2.06,65,78,2956.51,6500.28
43,Entry-Level,Unemployed,3613,Low Income,Urban,1806.5,510.28,289.04,1,1605.2715441676585,1751.82,14669.35,416.41,590.77,0.04021690964014026,361.3,290.77,2967.12,2.15,65,89,815.37,1878.72
44,Mid-Career,Employed,3185,Low Income,Urban,1592.5,541.34,254.8,3,5276.300661935236,539.02,13272.28,447.68,348.68,0.05172379762756206,254.8,448.61,2643.4400000000005,2.51,65,80,732.07,2461.95
36,Entry-Level,Unemployed,4419,Middle Income,Urban,2209.5,742.48,353.52,3,1942.1672417906896,1446.63,19484.76,495.63,617.87,0.062252733636512805,441.9,513.78,3747.4,2.14,65,83,579.68,3174.98
51,Late-Career,Employed,11659,High Income,Suburban,4663.6,2042.82,699.54,0,0.0,5324.5,35135.02,1405.68,2847.36,0.03984222311100329,932.7200000000001,294.55,8338.68,2.54,65,81,2743.1,6375.28
39,Entry-Level,Employed,5373,Middle Income,Urban,2686.5,884.12,429.84,3,82.48321493861295,1933.79,22906.5,690.04,682.5,0.08560704041674272,429.84,1058.03,4430.3,2.31,65,85,1000.07,2593.23
24,Mid-Career,Employed,10740,High Income,Suburban,4296.0,1338.74,644.4,0,0.0,857.0,34067.72,1070.72,3390.14,0.08489929785851581,429.6,1581.38,6708.74,2.58,65,86,1909.51,4590.2
51,Entry-Level,Employed,3052,Low Income,Suburban,1220.8,379.38,183.12,1,-969.3758828918199,620.02,10136.28,404.28,864.42,0.03676350955290839,244.16,304.19,2027.4599999999998,2.94,65,84,672.74,1340.94
43,Late-Career,Employed,20000,High Income,Urban,10000.0,1801.05,1600.0,0,0.0,3236.46,40670.58,3054.85,3544.1,0.062225370383349785,1600.0,3562.73,15001.05,2.92,65,88,4008.32,10820.28
29,Mid-Career,Employed,7703,Middle Income,Rural,2310.9,1842.86,308.12,1,3880.707987755827,719.8,26314.87,897.74,2343.38,0.09428424431139888,308.12,1882.44,4770.0,3.14,65,78,977.02,2323.48
29,Mid-Career,Employed,10058,High Income,Urban,5029.0,1515.46,804.64,0,0.0,715.36,32487.36,979.84,1729.06,0.10874123368715752,402.32,2118.53,7751.42,2.92,65,79,2490.36,5521.81
38,Entry-Level,Unemployed,3984,Low Income,Urban,1992.0,552.81,318.72,1,899.1247424880653,1020.36,15447.45,472.77,647.7,0.07436980594634258,398.4,853.4,3261.93,2.62,65,78,1005.47,2671.21
40,Mid-Career,Unemployed,4960,Middle Income,Suburban,1984.0,513.66,297.6,2,4692.236938591867,923.03,9452.49,374.54,1790.2,0.06581826803184664,496.0,95.92,3291.2599999999998,2.28,65,86,846.34,2309.13
37,Entry-Level,Employed,2856,Low Income,Urban,1428.0,847.61,228.48,1,2793.074420306153,154.75,10486.69,361.96,-10.05,0.07333085063965261,228.48000000000002,756.66,2732.57,2.31,65,81,658.15,1561.03
38,Late-Career,Employed,20000,High Income,Urban,10000.0,1926.67,1600.0,2,2020.8587059386568,4038.47,51595.89,2580.91,3892.42,0.0734753766867252,1600.0,5641.69,15126.67,2.06,65,87,4913.5,11922.22
55,Entry-Level,Employed,3165,Low Income,Suburban,1266.0,406.88,189.9,2,3083.791842308553,913.53,7218.23,485.87,816.35,0.04326832209483521,253.20000000000002,123.14,2115.98,2.5,65,85,337.28,1970.74
47,Entry-Level,Employed,3096,Low Income,Suburban,1238.4,528.77,185.76,3,8273.338283891178,1423.89,6580.92,359.51,783.56,0.06385597585012537,247.68000000000004,549.26,2200.61,2.85,65,82,539.44,1609.86
37,Entry-Level,Employed,2544,Low Income,Urban,1272.0,457.95,203.52,0,0.0,934.45,10474.17,326.06,284.47,0.08918321988377383,203.52,319.66,2136.9900000000002,2.14,65,82,231.84,2071.07
46,Mid-Career,Unemployed,8770,Middle Income,Rural,2631.0,1735.55,350.8,1,5325.14733637568,2898.56,14282.85,901.33,3151.32,0.05585286462611991,877.0,1442.19,5594.35,2.48,65,82,2032.03,4828.01
22,Mid-Career,Unemployed,13687,High Income,Suburban,5474.8,3290.09,821.22,1,3871.092637984728,1442.08,37745.47,1544.87,2556.02,0.06180361678259808,684.35,2580.06,10270.46,2.16,65,88,3042.97,4798.53
39,Entry-Level,Unemployed,2432,Low Income,Rural,729.6,426.35,97.28,3,3332.970545154294,587.77,4415.42,217.65,961.12,0.05514967100947956,243.2,455.58,1496.43,2.6,65,82,406.72,1196.96
56,Mid-Career,Employed,7572,Middle Income,Urban,3786.0,735.99,605.76,1,-1792.1645766608326,3335.96,24444.58,879.14,1565.11,0.04895850880102806,605.7600000000001,347.71,5733.51,2.23,65,80,1457.52,5639.03
32,Mid-Career,Employed,11736,High Income,Suburban,4694.4,1609.62,704.16,0,0.0,1773.29,26370.08,1336.66,3391.16,0.12452603529535894,938.88,2122.26,7947.0599999999995,2.13,65,83,2131.18,8602.01
24,Mid-Career,Employed,7261,Middle Income,Rural,2178.3,1200.91,290.44,1,2038.851173595051,992.28,13860.25,914.77,2676.58,0.12482972529205597,290.44,2336.67,3960.09,2.16,65,78,711.45,2120.46
27,Mid-Career,Unemployed,8857,Middle Income,Suburban,3542.8,2244.46,531.42,0,0.0,1496.01,28213.0,952.38,1585.94,0.1253065087366636,442.85,2081.42,6761.530000000001,2.75,65,85,2347.25,4475.91
22,Mid-Career,Employed,4312,Middle Income,Suburban,1724.8,345.43,258.72,1,685.1684195691328,217.62,11547.09,524.63,1458.42,0.10920369887384355,172.48000000000002,1545.08,2501.43,2.45,65,81,917.42,2030.38
25,Mid-Career,Employed,8784,Middle Income,Urban,4392.0,1845.77,702.72,1,-961.6729418452683,727.67,23347.21,995.51,848.0,0.036006423468456686,351.36,2101.05,7291.85,2.29,65,83,1693.44,5857.74
30,Entry-Level,Employed,3312,Low Income,Urban,1656.0,526.59,264.96,1,2923.352328605255,456.89,8631.37,375.48,488.97,0.06919868524644203,264.96,371.06,2712.51,2.63,65,79,639.58,1256.21
22,Entry-Level,Unemployed,4485,Middle Income,Urban,2242.5,860.63,358.8,0,0.0,548.98,12952.89,545.41,477.66,0.10511246252779337,224.25,1709.27,3686.1800000000003,2.29,65,79,1055.71,3516.23
35,Late-Career,Employed,20000,High Income,Urban,10000.0,2898.01,1600.0,4,5213.549037248657,5846.27,85846.26,2416.21,3085.78,0.08764866681810865,1600.0,4741.75,16098.01,3.06,65,85,2413.17,6590.35
45,Late-Career,Employed,20000,High Income,Rural,6000.0,2157.57,800.0,3,3829.5689241584823,8626.95,37545.27,2704.47,8337.96,0.033113079903388964,1600.0,1786.6,10557.57,2.01,65,78,3124.63,10579.52
24,Entry-Level,Unemployed,4079,Middle Income,Urban,2039.5,764.99,326.32,0,0.0,784.82,15018.4,479.64,468.55,0.11106751608724741,203.95,737.26,3334.7599999999998,2.41,65,85,859.23,1506.31
53,Entry-Level,Employed,3825,Low Income,Rural,1147.5,698.91,153.0,1,-864.1303170399192,1860.56,7447.06,432.23,1393.36,0.028845799964697938,306.0,297.13,2305.41,1.8,65,87,978.35,2480.61
41,Mid-Career,Employed,8083,Middle Income,Rural,2424.9,1605.31,323.32,1,-513.737398803004,1882.28,19466.28,940.73,2788.74,0.048354658749824454,646.64,1387.25,5000.17,2.33,65,87,642.59,1950.26
47,Mid-Career,Employed,6440,Middle Income,Urban,3220.0,961.72,515.2,4,462.0348454910031,1989.44,15135.16,680.75,1062.33,0.050760488040574314,515.2,740.03,5212.12,1.66,65,78,1608.74,3376.42
27,Entry-Level,Employed,3838,Low Income,Urban,1919.0,460.59,307.04,1,1222.2806039286506,386.54,8339.91,432.93,718.44,0.12946032958364773,153.52,443.52,2840.15,2.87,65,86,631.73,2000.89
45,Entry-Level,Employed,3204,Low Income,Rural,961.2,230.88,128.16,0,0.0,1000.74,5817.24,514.64,1369.12,0.07918506752898076,256.32,203.28,1576.56,2.88,65,78,594.89,1331.58
22,Mid-Career,Employed,8005,Middle Income,Rural,2401.5,1528.7,320.2,1,971.6715637460634,1446.09,17834.58,814.48,2940.12,0.06008052750938122,320.20000000000005,1819.31,4570.599999999999,2.89,65,81,1614.53,5866.01
